,text,category
939,നന്നായി പറഞ്ഞു നിങ്ങൾ പറഞ്ഞത് വളരെ ശെരിയാണ് ചെറുപ്പത്തിൽ ഉണ്ടാവുന്ന അനുഭവങ്ങളിൽ നിന്ന് തന്നെ ആണ് ഇത്തരം ലൈംഗിക താല്പര്യം ഒരേ ലിംഗത്തോടുള്ള പ്രണയം ഒക്കെ തുടങ്ങുന്നത് നമുക്കുണ്ടാവുന്ന മക്കളെ ബോർഡിങ്ങിലും മതപഠനത്തിനെന്ന പറഞ്ഞ് മറ്റുള്ള കോളേജ് ഒന്നും നിർത്തി പഠിപ്പിക്കാതിരിക്കുക കല്യാണം കഴിയുന്നെ വരെ മാതാപിതാക്കളുടെ സംരക്ഷണത്തിൽ വളരുക ഇതൊക്കെ ആണ് ഇത്തരം കാര്യങ്ങൾ നടക്കാതിരിക്കാൻ ചെയ്യ്യാവുന്നത്,Non-anti-LGBT+ content
940,vishnu iyer ee coment itta neeyum കുന്ദൻ  aanu കുന്ദൻ mare paranapo ninak vedhanicho കുന്ദൻ  shaga sangikal 9,Homophobia
941,Harshad  parajathu sheriyaanu Kozhikode area yil Kundan ennu vachaal athra valiya theri onumalla ivide nammal  Kozhikode poola ennu parayum pakshe tvm baagathu athu muttan theri aanu  Kappa ennu thanne parayanam,Non-anti-LGBT+ content
942,Oru raksha illaee movie ividuthukar deserve cheyunnilla,Non-anti-LGBT+ content
943,Correctkuttyakale chooshanam cheyyan areyum anuvadhikaruth,Non-anti-LGBT+ content
944,MSR talk brother enth pariharam Hormon mattan onnum pattillaho Transgendergaylesbian namuda nattilum undagum but nannam kondo kudumba Karra kurichu orotho palarum marachu vayikunu Athumoolam eganea ullavr Karanam chilapo kaliyanam kazikumbo avaruda life koodi illandavugayanu Athinum nallath than enthaneanu thiricharinju athupolea jeevich mattuvvarkum mathrakayagunnathallea,Non-anti-LGBT+ content
945,Malayalikal chetakal annu,Non-anti-LGBT+ content
946,Visakha Sivadas I thought its BL short I love BL Though its not BL but it makes me happy Have no Idea Malayalam,Non-anti-LGBT+ content
947,ഇതൊക്കെ കാണുമ്പോൾ എന്തോ ഒരു വിഷമം പോലെ അനുകൂലിക്കാനും ഇല്ല പ്രതികൂലിക്കാനും ഇല്ല,Non-anti-LGBT+ content
948,LGBTQ Community യെ സപ്പോർട്ട് ചെയ്യുന്നവരെ കുണ്ടൻ ആക്കാറുണ്ട് But please keep supporting them,Non-anti-LGBT+ content
949,സ്വവർഗാനുരാഗം രോഗങ്ങളുടെ പട്ടികയിൽ പെടുന്ന ഒന്നല്ല രോഗമല്ലാത്ത ഒന്നിന് എന്ത് ചികിത്സ,Non-anti-LGBT+ content
950,same കാമം relationship പിന്തുണ cheyyunnatu purogamanaparamaya ഒരു sambhavamanennu എനിക്ക്  thonnunnilla Karanam etharam bendhagal nammal jenikkunnatinu munpe rehasyamayi കൊണ്ട്  pokunna dharalam aalukal und,Homophobia
951,ഈതായോളികളെ കണ്ടംവഴി ഓടിക്കണം പൂറികള്,Transphobia
952,മൂത്തോന്മാരെ പടമൊക്കെ കൊള്ളാം,Non-anti-LGBT+ content
953,Oru അടിപൊളി happy married ലൈഫ് dear frendss,Non-anti-LGBT+ content
954,അതെ ഞാൻ ഉൾപ്പടെയുള്ള ഈ ലോകം മൊത്തം നോർമലാ അത് കൊണ്ട ആണും പെണ്ണു മായി ഇണകളായി സുന്ദരമായി ഞങ്ങൾ ലോകർ ഇവിടെ മനുഷ്യരായി ജീവിക്കുന്നത് പക്ഷെ ഒരു ഭാഗത്തു മനോരോഗികൾ കൂടി വരുന്നു ഇപ്പോൾ കേരളത്തിലും കൂടി വരുന്നു എന്നാണ് ഇവിടെയുള്ള കമന്റ്കൾ നൽകുന്ന പാഠം,Homophobia
955,ഇറാന്റെ പരമോന്നത നേതാവായിരുന്ന ആയത്തുള്ള ഖുമൈനി പറഞ്ഞത് എത്ര ശരി,Non-anti-LGBT+ content
956,Ok ചേച്ചി അടുത്ത ഒരു episode karma നിയമം അതിനെ കുറിച്ച് ചെയ്യാമോ,Non-anti-LGBT+ content
957,ഇതിൽ കുറെ എണ്ണം cross dressing ചെയ്തു നടക്കുന്നവരാണ് Trivandrum Ernakulam Thrissur ഇവിടങ്ങളിൽ ഒക്കെ ഇവരെ രാത്രി കാണാം കൂടെ കുറെ ഗേ ചെക്കൻമാരുംഇവർക്ക് മാന്യം ആയിട്ട്‌ ജീവിച്ചു കൂടെ ട്രെയിൻ il ഒക്കെ എന്തിന് ശല്യം ചെയ്യുന്നു,Transphobia
958,ഇത് ഒരു വൈകല്യം ആണ് അവർ ജീവിക്കട്ടെ അവർക്ക് ഭയം ആണ് ഞൻ ആണായിട്ടില്ലേ അല്ലങ്കിൽ പെണ്ണ് ആയിട്ടില്ലേ എന്നുള്ള അത് ഉറപ്പിക്കാൻ വേണ്ടിയാണ് ഈ വെച്ച് കെട്ടൽ അത് സാദാരണക്കാർക്ക് അത് അലോഷകരമായി തോന്നും,Transphobia
959,Avarude lokam ennonnillaa nammelallavarum jeevikkunnna lokam onnaanu,Non-anti-LGBT+ content
960,Studys kaaranam kuttikaluda extra kazhivukala like sports arts anniva tadayunnatinu kurichoru video cheyyamo,Non-anti-LGBT+ content
961,കുന്ദൻ mare pinne poomala ittu sweekarikanoo,Homophobia
962,നാളെ ഇവൻ സ്വന്തം അമ്മയെയും പെങ്ങളയും കെട്ടി കൊണ്ട് വന്നാൽ നീയൊക്കെ സപ്പോർട്ട് ചെയ്യുമോ,Homophobia
963,Ningal ee nootandilonum janikyande aal alla infact janikyanda aale alla ,Non-anti-LGBT+ content
964,Luth nabia യുടെ ജനതയെ നശിപ്പിച്ചു കളഞ്ഞിട്ടുണ്ട് അവർ സ്വവർഗരതി ഇഷ്ട്ടപെട്ടവർ ആയിരുന്നു,Non-anti-LGBT+ content
965,ചുമ്മാതാണ് ഇപ്പോഴും ഉണ്ട്‌ ഇവർ south പാലം,Non-anti-LGBT+ content
966,Enthayalum penpillere pole thechillallo ,Non-anti-LGBT+ content
967, Palappozhum kannu niranju,Non-anti-LGBT+ content
968,GO BIG or GO HOME എനിക്കും തോന്നിയിരുന്നു ചില ആണുങ്ങളെ കാണുമ്പോൾ പിന്നീട് ഞാൻ കൗണ്സിലിംഗിന് പോയി കൊറേ ഒക്കെ മാറ്റം വന്നു,Homophobia
969,Nice vedio Eppazhenkilm chindikkenda oru vishayam aan,Non-anti-LGBT+ content
970,Kashttam thanneguy allanjaramb rogam enna parayendathsupport cheyyanum undallo aallkkarkashttam,Homophobia
971,അംഗീകാരം  ബഹുമാനം ഒക്കെ ചോദിച്ചു വാങ്ങാനോ കിട്ടിയില്ല എന്ന് പരാതിപ്പെടാനോ കഴിയുന്നതല്ല  നമ്മൾ അര്ഹിക്കുന്നുണ്ടെങ്കിൽ കിട്ടും ആർഹിച്ചിട്ടും കിട്ടിയില്ല എങ്കിൽ OK അവർ നമ്മളെ അർഹിക്കുന്നില്ല എന്ന് കരുതാം അല്ലെങ്കി ഇങ്ങനെ ഉള്ള തുറന്ന് പറയുന്നതിൽ കാര്യമുണ്ട്,Non-anti-LGBT+ content
972,Anju Anju ningal oru cis gender aleso opposite gndr hormones Inject cheythal ninalk aa characters varumoopposite gender hormones koodumbol ladies nu meesha oke varunneperiods prblms oke unsakum athu pole female hormones koobl gensl Brest oke develop aakumenu vech avark aa characters aakillsathu pole aanu transgendrs avarude bdy alla minfl aanu opposite gender varunnaeathu hormone I ject cheuthu mattamnkil pinne avar ee pain oke sahichu opreatn cheyumoethupolr samoohathinte prihasangal kelkanulla situatn indakumoarum ariyand poy traet cheylaeethu angsne treat cgeyan pattillapinned after surgery avar hormone therapy chryunae hormone balance one cheyanasurgery kazhingalm avarude bofyl aa gndrnts hormones tanne indakumso athoke suppress cheyana hormone therapy cheyunarall and hormone inject cheythu cure cheyavunna onnalla ethu,Non-anti-LGBT+ content
973,Pramod Pillai poodo,Non-anti-LGBT+ content
974,ഉവ്വ കൂതറ script ആയതുകൊണ്ടാവും കൊറേ ഫിലിം ഫെസ്ടിവൽസ് നോക്കെ പോയി അവാർഡ് ഒക്കെ വാങ്ങിയത് Art film ഏതു commercial film ഏതെന്നു തിരിച്ചറിയാൻ വയ്യാത്ത കൊറേ ദുരന്തങ്ങൾ കൊറച്ചു മണ്ണുവാരി തിന്നൂടെ,Non-anti-LGBT+ content
975,Abhilash Aju No chance Oru Islam aanu ഞാൻ  ഞാൻ galk punarjanmam illa Pinne guy aayi janikkan mathramulla papam ഞാൻ  cheythittilla,Homophobia
976,വിവരക്കേട് തോന്നിയെങ്കിൽ ഡിബേറ്റ് നടത്താം,Non-anti-LGBT+ content
977,സത്യം എനിക്ക് ഇവരെ ഇഷ്ടം അല്ല ഒന്നുകിൽ ആണായിട്ട് ജീവിക്കുക അല്ലെങ്കിൽ പെണ്ണായിട്ട് ഇത് എന്തുവാ,Transphobia
978,Ennalum thanik thanne viswasam illa alledo,Non-anti-LGBT+ content
979,Njan work cheyyunnaa companiyil lgbtq Kare support cheyan oru week thanne dedicate chythirunnu society marunnundenn kanumba orpad santhosham thonnunnund,Non-anti-LGBT+ content
980,Sthrikalm trangsndrsm ellarm eppo irwnganm ernagandan therumanikunth than alla,Non-anti-LGBT+ content
981,ഞാനും ഒരു വർണ്ണ പട്ടമായിരുന്നു ഞാനും ഒരു വർണ്ണ പട്ടം,Non-anti-LGBT+ content
982,Ajantha Raj Athum sheriyaan athanalle pennungal ingane kand support cheyyunnath,Non-anti-LGBT+ content
983,എനിക്ക് ട്രാൻസ്‍ജൻഡർ ഫോബിയ ഉണ്ട്അവരെ കണ്ടാൽ ഓടും ഞാൻകാരണം അറിയില്ലബോംബയിൽ ട്രെയിൻ പോയവർക്ക് മനസ്സിലാവും,Transphobia
984,Dop യും bgm ഒഴിച്ചാൽ പടം വലിയ തൃപ്തി തന്നില്ല ടീംസ് പരിശ്രമത്തെ അഭിനന്ദിക്കുന്നു നല്ല വിഷയം പക്ഷേ സിനിമയാണ് അറിയുന്ന ആളുടെ തിരക്കഥ എന്ന പേരിൽ മാത്രമാണ് മുഴുവൻ കാണാൻ തുനിഞ്ഞത്,Non-anti-LGBT+ content
985,Sreelakshmi Suresh help cheyyavo murikkil keran,Non-anti-LGBT+ content
986,ഇത് എല്ലാം കാണുമ്പോൾ നമ്മുടെ പ്രശ്നം ഒന്നും അല്ല,Non-anti-LGBT+ content
987,കിടു ഷോർട്ട് ഫിലിം നല്ല അർത്ഥം ഉള്ള ഒരു പടം,Non-anti-LGBT+ content
988,kenzas world surahverse പറയ് നോക്കട്ടെ,Non-anti-LGBT+ content
989,അത് സ്വവർഗ്ഗരതിയാവാം പട്ടിയോ പൂച്ചയോ ആവാം വളർത്തു പട്ടിയെ ഇണയാക്കി ജീവിക്കുന്നവരും കുറേ യേറെ,Non-anti-LGBT+ content
990,എന്താണ് കത്തോലിക്ക സഭ എന്ന് അറിയാത്ത anchor ക്രിസ്ത്യനിറ്റി എന്താണെന്നു പോലും അറിയില്ല കഷ്ടം പിന്നേ കത്തോലിക്ക സഭയിലെ നല്ല മീഡിയ പേർസണസിനെ ഇവർ ചർച്ചക്ക് വിളിക്കില്ല,Non-anti-LGBT+ content
991,Ella aanungalum ingane aayal sthreekal rakshapettu allekunda,Non-anti-LGBT+ content
992,എന്താണ് ഇതൊക്കെ ഇംഗ്ലീഷ് നാട് അനുകരിക്കാണോ ഇത് നമ്മക്ക് വേണ്ടാ ബ്രോ,Non-anti-LGBT+ content
993,ഈതായോളികളെ കണ്ടംവഴി ഓടിക്കണം പൂറികള്,Transphobia
994,മൈര് ഇപ്പൊ ആണുങ്ങൾക്കും പുറത്തിറങ്ങി നടക്കാൻ വയ്യേ,Non-anti-LGBT+ content
995,saran 4 ayn eppo endannu avarodu chothikke avaralle news ette njan allallo,Non-anti-LGBT+ content
996,മോശം ആയിരിക്കാം നിങ്ങള community ല് പെട്ടവർ കാണിച്ചു കൂട്ടുന്നതോ ഫാമിലി ആയിട്ട് നടന്നു പോകാൻ പറ്റുമോ ട്രെയിൻ ല് യാത്ര ചെയ്യുമ്പോ പണം അപഹരിക്കാൻ വരുന്നില്ലേ So നിങ്ങൾ വെള്ള പൂശി കാണിക്കണ്ട നല്ലവരും ഉണ്ടാകും മോശം വും ഉണ്ടാകും,Transphobia
